date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-06-23,PR,Faxinal,city,2129,60,True,17316,4107603,12294.98729,0.0282
2021-06-23,PR,Fazenda Rio Grande,city,13614,346,True,102004,4107652,13346.53543,0.0254
2021-06-23,PR,Fênix,city,362,3,True,4748,4107702,7624.26285,0.0083
2021-06-23,PR,Fernandes Pinheiro,city,484,10,True,5602,4107736,8639.77151,0.0207
2021-06-23,PR,Figueira,city,824,26,True,7696,4107751,10706.86071,0.0316
2021-06-23,PR,Floraí,city,510,11,True,4906,4107801,10395.43416,0.0216
2021-06-23,PR,Flor da Serra do Sul,city,532,24,True,4603,4107850,11557.67977,0.0451
2021-06-23,PR,Floresta,city,1011,14,True,6851,4107900,14756.96979,0.0138
2021-06-23,PR,Florestópolis,city,1059,29,True,10453,4108007,10131.06285,0.0274
2021-06-23,PR,Flórida,city,296,10,True,2699,4108106,10967.02482,0.0338
2021-06-23,PR,Formosa do Oeste,city,496,13,True,6460,4108205,7678.01858,0.0262
2021-06-23,PR,Foz do Iguaçu,city,40640,986,True,258248,4108304,15736.81113,0.0243
2021-06-23,PR,Foz do Jordão,city,510,13,True,4556,4108452,11194.02985,0.0255
2021-06-23,PR,Francisco Alves,city,426,7,True,5993,4108320,7108.29301,0.0164
2021-06-23,PR,Francisco Beltrão,city,14960,224,True,92216,4108403,16222.7813,0.015
2021-06-23,PR,General Carneiro,city,482,32,True,13685,4108502,3522.10449,0.0664
2021-06-23,PR,Godoy Moreira,city,149,2,True,2898,4108551,5141.47688,0.0134
2021-06-23,PR,Goioerê,city,1555,58,True,28808,4108601,5397.80616,0.0373
2021-06-23,PR,Goioxim,city,395,4,True,7053,4108650,5600.45371,0.0101
2021-06-23,PR,Grandes Rios,city,492,15,True,5497,4108700,8950.33655,0.0305
2021-06-23,PR,Guaíra,city,3465,81,True,33310,4108809,10402.2816,0.0234
2021-06-23,PR,Guairaçá,city,396,11,True,6609,4108908,5991.82932,0.0278
2021-06-23,PR,Guamiranga,city,1114,14,True,8811,4108957,12643.2868,0.0126
2021-06-23,PR,Guapirama,city,421,5,True,3784,4109005,11125.79281,0.0119
2021-06-23,PR,Guaporema,city,226,4,True,2241,4109104,10084.78358,0.0177
2021-06-23,PR,Guaraci,city,545,9,True,5530,4109203,9855.33454,0.0165
2021-06-23,PR,Guaraniaçu,city,1280,21,True,12217,4109302,10477.2039,0.0164
2021-06-23,PR,Guarapuava,city,20117,491,True,182644,4109401,11014.32295,0.0244
2021-06-23,PR,Guaraqueçaba,city,659,18,True,7594,4109500,8677.90361,0.0273
2021-06-23,PR,Guaratuba,city,4581,161,True,37527,4109609,12207.21081,0.0351
2021-06-23,PR,Honório Serpa,city,538,10,True,5119,4109658,10509.86521,0.0186
2021-06-23,PR,Ibaiti,city,3277,115,True,31644,4109708,10355.83365,0.0351
2021-06-23,PR,Ibema,city,454,18,True,6370,4109757,7127.15856,0.0396
2021-06-23,PR,Ibiporã,city,6100,131,True,55131,4109807,11064.55533,0.0215
2021-06-23,PR,Icaraíma,city,771,11,True,7786,4109906,9902.3889,0.0143
2021-06-23,PR,Iguaraçu,city,533,21,True,4440,4110003,12004.5045,0.0394
2021-06-23,PR,Iguatu,city,222,5,True,2253,4110052,9853.52863,0.0225
2021-06-23,PR,Imbaú,city,1799,47,True,13282,4110078,13544.64689,0.0261
2021-06-23,PR,Imbituva,city,4173,89,True,32940,4110102,12668.48816,0.0213
2021-06-23,PR,Importados/Indefinidos,city,6553,169,True,,,,0.0258
2021-06-23,PR,Inácio Martins,city,1034,16,True,11121,4110201,9297.72502,0.0155
2021-06-23,PR,Inajá,city,357,9,True,3116,4110300,11456.99615,0.0252
2021-06-23,PR,Indianópolis,city,828,8,True,4465,4110409,18544.23292,0.0097
2021-06-23,PR,Ipiranga,city,1214,24,True,15251,4110508,7960.13376,0.0198
2021-06-23,PR,Iporã,city,1195,14,True,13782,4110607,8670.72994,0.0117
2021-06-23,PR,Iracema do Oeste,city,172,3,True,2251,4110656,7641.04842,0.0174
2021-06-23,PR,Irati,city,7105,150,True,61088,4110706,11630.76218,0.0211
2021-06-23,PR,Iretama,city,830,10,True,10098,4110805,8219.4494,0.012
2021-06-23,PR,Itaguajé,city,287,8,True,4446,4110904,6455.24067,0.0279
2021-06-23,PR,Itaipulândia,city,1387,19,True,11385,4110953,12182.69653,0.0137
2021-06-23,PR,Itambaracá,city,765,16,True,6549,4111001,11681.1727,0.0209
2021-06-23,PR,Itambé,city,713,31,True,6109,4111100,11671.30463,0.0435
2021-06-23,PR,Itapejara d'Oeste,city,1952,41,True,12094,4111209,16140.23483,0.021
2021-06-23,PR,Itaperuçu,city,3667,107,True,29070,4111258,12614.37908,0.0292
2021-06-23,PR,Itaúna do Sul,city,247,5,True,2781,4111308,8881.69723,0.0202
2021-06-23,PR,Ivaí,city,932,20,True,13965,4111407,6673.82743,0.0215
2021-06-23,PR,Ivaiporã,city,3118,78,True,31935,4111506,9763.58228,0.025
2021-06-23,PR,Ivaté,city,465,3,True,8240,4111555,5643.20388,0.0065
2021-06-23,PR,Ivatuba,city,254,8,True,3279,4111605,7746.2641,0.0315
2021-06-23,PR,Jaboti,city,502,9,True,5303,4111704,9466.33981,0.0179
2021-06-23,PR,Jacarezinho,city,5626,88,True,39322,4111803,14307.51233,0.0156
2021-06-23,PR,Jaguapitã,city,1824,43,True,13742,4111902,13273.17712,0.0236
2021-06-23,PR,Jaguariaíva,city,4268,117,True,35027,4112009,12184.88595,0.0274
